mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
2.5500792980194094,0.4073470804216675,0.0036801815032958983,0.0027086888424417647,0.00019846426530091118,sag,"OrderedDict({'C': 0.00019846426530091118, 'solver': 'sag'})",0.91,0.91375,0.9,0.8925,0.9075,0.9047499999999999,0.007599342076785333,279
2.7953229904174806,0.0795402605553549,0.003420734405517578,0.0014080288074825335,165412.3377244141,newton-cg,"OrderedDict({'C': 165412.3377244141, 'solver': 'newton-cg'})",0.9425,0.9375,0.93625,0.93125,0.94,0.9375,0.0037914377220257603,206
2.8019803047180174,0.1193673118797991,0.004279041290283203,0.0031996695196796466,1935.2357651483633,newton-cg,"OrderedDict({'C': 1935.2357651483633, 'solver': 'newton-cg'})",0.9425,0.9375,0.93625,0.93125,0.94,0.9375,0.0037914377220257603,206
2.3579548835754394,0.10310177025941086,0.006896114349365235,0.002149999791790307,0.025422079007988423,lbfgs,"OrderedDict({'C': 0.025422079007988423, 'solver': 'lbfgs'})",0.955,0.94625,0.94875,0.945,0.95625,0.9502499999999999,0.004568916720624276,5
2.2184219360351562,0.26931879743354287,0.006683731079101562,0.002726512363552146,0.025080631392075253,lbfgs,"OrderedDict({'C': 0.025080631392075253, 'solver': 'lbfgs'})",0.95625,0.94625,0.9475,0.945,0.95625,0.9502499999999999,0.004962358310319827,5
2.4769953727722167,0.09349171940675016,0.006941413879394532,0.0035482100892376234,0.2643655840410377,lbfgs,"OrderedDict({'C': 0.2643655840410377, 'solver': 'lbfgs'})",0.95,0.9475,0.9425,0.94375,0.95875,0.9484999999999999,0.005777110004145668,120
2.1072837829589846,0.2747565245126707,0.009928083419799805,0.004422553810622836,0.024552120661900104,lbfgs,"OrderedDict({'C': 0.024552120661900104, 'solver': 'lbfgs'})",0.955,0.94625,0.9475,0.945,0.9575,0.9502499999999999,0.005024937810560446,5
1.5675964832305909,0.29487337513085543,0.01711893081665039,0.006746935982213435,7.75708435970114e-06,lbfgs,"OrderedDict({'C': 7.75708435970114e-06, 'solver': 'lbfgs'})",0.89875,0.9,0.89125,0.88625,0.89875,0.8949999999999999,0.0053619026473818296,285
1.6263840675354004,0.42720558369331624,0.011647272109985351,0.003070458348799497,1.0003009688987782e-05,lbfgs,"OrderedDict({'C': 1.0003009688987782e-05, 'solver': 'lbfgs'})",0.89625,0.8925,0.88625,0.88375,0.8975,0.89125,0.005419870847169681,288
1.380692195892334,0.32586857284572596,0.01337890625,0.002007603168374236,39269.109509788526,lbfgs,"OrderedDict({'C': 39269.109509788526, 'solver': 'lbfgs'})",0.9175,0.90875,0.9025,0.90125,0.90375,0.90675,0.0059476886266851495,262
1.8205970287323,0.23604556725257972,0.010027790069580078,0.002256196222812792,2.506106491686205,lbfgs,"OrderedDict({'C': 2.506106491686205, 'solver': 'lbfgs'})",0.9175,0.92125,0.92625,0.9125,0.925,0.9205,0.005037360419902492,248
3.7201043128967286,0.20491923599194767,0.006089496612548828,0.004256908311432404,8.050307024399679,newton-cg,"OrderedDict({'C': 8.050307024399679, 'solver': 'newton-cg'})",0.9425,0.935,0.93625,0.93125,0.94,0.9369999999999999,0.003921096785339511,227
2.847927951812744,0.6038558888552708,0.016247081756591796,0.011140373160391596,0.0027783261084192512,lbfgs,"OrderedDict({'C': 0.0027783261084192512, 'solver': 'lbfgs'})",0.94625,0.95125,0.945,0.94,0.95125,0.94675,0.004227883631321978,130
4.37774076461792,0.09888366993877662,0.002043914794921875,0.0018697335705262468,0.0848618272043316,newton-cg,"OrderedDict({'C': 0.0848618272043316, 'solver': 'newton-cg'})",0.95625,0.945,0.945,0.94625,0.95625,0.9497500000000001,0.005326818938165664,41
2.647994327545166,0.3358533803515223,0.010727357864379884,0.0041024966481995485,0.02742981612150734,lbfgs,"OrderedDict({'C': 0.02742981612150734, 'solver': 'lbfgs'})",0.955,0.94625,0.94625,0.945,0.9575,0.95,0.005184110338331927,18
2.615588903427124,0.26146703497549173,0.011332988739013672,0.0016132117147561091,0.4079913980005543,lbfgs,"OrderedDict({'C': 0.4079913980005543, 'solver': 'lbfgs'})",0.94875,0.94625,0.94125,0.94125,0.955,0.9465,0.005147815070493472,131
2.558586263656616,0.6534075631047982,0.010699653625488281,0.0021601486276788297,0.027185791483062428,lbfgs,"OrderedDict({'C': 0.027185791483062428, 'solver': 'lbfgs'})",0.955,0.94625,0.94625,0.945,0.9575,0.95,0.005184110338331927,18
3.004640531539917,0.3862915374997086,0.012520790100097656,0.004730289830346543,0.17587426397182032,lbfgs,"OrderedDict({'C': 0.17587426397182032, 'solver': 'lbfgs'})",0.9525,0.9475,0.9475,0.945,0.96,0.9504999999999999,0.0053385391260156526,2
4.354457759857178,0.2556308611766095,0.0020123958587646485,0.0015821457958278885,0.5185987656087463,newton-cg,"OrderedDict({'C': 0.5185987656087463, 'solver': 'newton-cg'})",0.95,0.9475,0.94,0.9425,0.95875,0.9477499999999999,0.006538348415311016,126
3.7582671642303467,0.18963312076023386,0.003670072555541992,0.003313828005235727,0.013472521756934829,newton-cg,"OrderedDict({'C': 0.013472521756934829, 'solver': 'newton-cg'})",0.9525,0.94625,0.9475,0.94375,0.95625,0.9492500000000001,0.004513867521316963,85
2.604526329040527,0.2624067899374507,0.010332775115966798,0.002542485757938422,0.027309213225937486,lbfgs,"OrderedDict({'C': 0.027309213225937486, 'solver': 'lbfgs'})",0.95625,0.94625,0.94625,0.945,0.9575,0.9502499999999999,0.005442885264269324,5
1.5769731521606445,0.25845089785200437,0.011170482635498047,0.0034243479133950153,446946.25640157214,lbfgs,"OrderedDict({'C': 446946.25640157214, 'solver': 'lbfgs'})",0.9175,0.90875,0.9025,0.90125,0.90375,0.90675,0.0059476886266851495,262
1.3267596244812012,0.40660558855303275,0.018508720397949218,0.008326388547535894,567297.7560948327,lbfgs,"OrderedDict({'C': 567297.7560948327, 'solver': 'lbfgs'})",0.9175,0.90875,0.9025,0.90125,0.90375,0.90675,0.0059476886266851495,262
1.102694034576416,0.2061941512880461,0.017105913162231444,0.006339434006480586,510320.63403401163,lbfgs,"OrderedDict({'C': 510320.63403401163, 'solver': 'lbfgs'})",0.9175,0.90875,0.9025,0.90125,0.90375,0.90675,0.0059476886266851495,262
7.051293468475341,0.1260032570140495,0.0027116775512695313,0.003323583296979571,26532.738214748784,saga,"OrderedDict({'C': 26532.738214748784, 'solver': 'saga'})",0.9425,0.94125,0.94125,0.935,0.9425,0.9405000000000001,0.0028062430400804398,175
2.852724552154541,0.11605713389355447,0.0020307064056396484,0.001287938078788537,0.026530801368117574,newton-cg,"OrderedDict({'C': 0.026530801368117574, 'solver': 'newton-cg'})",0.95375,0.94625,0.94625,0.945,0.95875,0.95,0.005361902647381798,18
2.748138952255249,0.3001689912001191,0.0024843215942382812,0.001365533573325171,0.0049133995244446905,newton-cg,"OrderedDict({'C': 0.0049133995244446905, 'solver': 'newton-cg'})",0.95125,0.95125,0.945,0.945,0.95625,0.9497500000000001,0.004286607049870602,41
2.843889045715332,0.07558521746900826,0.003085422515869141,0.0030277813010424694,0.02694865477284044,newton-cg,"OrderedDict({'C': 0.02694865477284044, 'solver': 'newton-cg'})",0.95375,0.94625,0.94625,0.945,0.95875,0.95,0.005361902647381798,18
1.1324967384338378,0.2496251129156779,0.013429784774780273,0.0041588558294253794,224.0275274331422,lbfgs,"OrderedDict({'C': 224.0275274331422, 'solver': 'lbfgs'})",0.9175,0.90875,0.9025,0.90125,0.90375,0.90675,0.0059476886266851495,262
1.50517897605896,0.31048398955814405,0.01127309799194336,0.004789957377560603,0.8891642373715498,lbfgs,"OrderedDict({'C': 0.8891642373715498, 'solver': 'lbfgs'})",0.9425,0.935,0.94,0.9275,0.9325,0.9355,0.00533853912601565,235
1.666820478439331,0.23585545459121243,0.006491804122924804,0.0018012842892507132,0.0013116128720755352,lbfgs,"OrderedDict({'C': 0.0013116128720755352, 'solver': 'lbfgs'})",0.94,0.94375,0.94125,0.93125,0.94125,0.9395,0.004301162633521305,200
7.4409833431243895,0.1749577692900203,0.0018122673034667968,0.0018822541562351766,2187.712173622639,saga,"OrderedDict({'C': 2187.712173622639, 'solver': 'saga'})",0.9425,0.94,0.94125,0.93375,0.9425,0.9400000000000001,0.00325960120260134,192
1.4669448375701903,0.34215086675619333,0.009395694732666016,0.0030102804823778457,0.026275091364675377,lbfgs,"OrderedDict({'C': 0.026275091364675377, 'solver': 'lbfgs'})",0.95625,0.94625,0.9475,0.945,0.9575,0.9504999999999999,0.005279678020485737,2
1.6097116947174073,0.12649829498910214,0.007345962524414063,0.0036172287282869716,0.02618392060679364,lbfgs,"OrderedDict({'C': 0.02618392060679364, 'solver': 'lbfgs'})",0.95625,0.94625,0.94625,0.945,0.9575,0.9502499999999999,0.005442885264269324,5
1.5065256118774415,0.3389934003921857,0.00953831672668457,0.004766810864140055,0.026093845096005486,lbfgs,"OrderedDict({'C': 0.026093845096005486, 'solver': 'lbfgs'})",0.95625,0.94625,0.94625,0.945,0.9575,0.9502499999999999,0.005442885264269324,5
1.5909002304077149,0.3294866676255232,0.00516352653503418,0.002100700499743939,0.026004052368393194,lbfgs,"OrderedDict({'C': 0.026004052368393194, 'solver': 'lbfgs'})",0.955,0.94625,0.9475,0.945,0.9575,0.9502499999999999,0.005024937810560446,5
5.2968884944915775,0.3704867493502624,0.0008006095886230469,0.0011658946816022874,1.226598905329235,sag,"OrderedDict({'C': 1.226598905329235, 'solver': 'sag'})",0.945,0.94,0.94125,0.9375,0.945,0.9417500000000001,0.002915475947422634,147
7.106692934036255,0.18051137544707027,0.0020947933197021486,0.0013380622596643385,962619.3887538054,saga,"OrderedDict({'C': 962619.3887538054, 'solver': 'saga'})",0.94125,0.94,0.94125,0.93625,0.94375,0.9404999999999999,0.0024494897427831687,181
7.1796714782714846,0.20264162954379342,0.0017450809478759765,0.0008960788099522436,999003.4761241579,saga,"OrderedDict({'C': 999003.4761241579, 'solver': 'saga'})",0.9425,0.94,0.94125,0.93625,0.94375,0.9407499999999999,0.0025739075352467404,173
5.636126375198364,0.13804948944585946,0.00376744270324707,0.002837084024836518,994502.2229939434,sag,"OrderedDict({'C': 994502.2229939434, 'solver': 'sag'})",0.94375,0.945,0.94,0.93875,0.9425,0.942,0.0023184046238739265,142
1.8571470737457276,0.11765336787818972,0.0031063079833984373,0.0017099644932295137,992350.8151304064,newton-cg,"OrderedDict({'C': 992350.8151304064, 'solver': 'newton-cg'})",0.9425,0.9375,0.93625,0.93125,0.94,0.9375,0.0037914377220257603,206
2.2686643600463867,0.14718954305518198,0.00419321060180664,0.0032728201686185537,0.019681761400486237,lbfgs,"OrderedDict({'C': 0.019681761400486237, 'solver': 'lbfgs'})",0.95375,0.94625,0.94875,0.94375,0.95375,0.9492499999999999,0.003999999999999995,86
1.983828592300415,0.24761610747486568,0.009387397766113281,0.005214294788365948,0.019101731146540683,lbfgs,"OrderedDict({'C': 0.019101731146540683, 'solver': 'lbfgs'})",0.95375,0.94625,0.94875,0.94375,0.95375,0.9492499999999999,0.003999999999999995,86
1.9454848766326904,0.20254908512174197,0.010796880722045899,0.004409965182492502,0.018660430752458414,lbfgs,"OrderedDict({'C': 0.018660430752458414, 'solver': 'lbfgs'})",0.95375,0.94625,0.94875,0.94375,0.95375,0.9492499999999999,0.003999999999999995,86
1.7715438842773437,0.23777925914219072,0.018021488189697267,0.008051789911471036,0.018314634139522258,lbfgs,"OrderedDict({'C': 0.018314634139522258, 'solver': 'lbfgs'})",0.9525,0.94625,0.94875,0.94375,0.95375,0.9490000000000001,0.003741657386773942,99
1.9955487251281738,0.28783584471871976,0.008346652984619141,0.006611379950394448,0.018039390855001832,lbfgs,"OrderedDict({'C': 0.018039390855001832, 'solver': 'lbfgs'})",0.9525,0.94625,0.94875,0.94375,0.95375,0.9490000000000001,0.003741657386773942,99
2.381204080581665,0.45221679586358937,0.003532218933105469,0.0034445443511389117,6.328234456542869e-05,sag,"OrderedDict({'C': 6.328234456542869e-05, 'solver': 'sag'})",0.89375,0.89,0.88,0.88,0.89125,0.8869999999999999,0.005841660722773969,294
2.478804349899292,0.29093376760575906,0.0033885478973388673,0.0036258664794608124,7.283092410309905e-05,sag,"OrderedDict({'C': 7.283092410309905e-05, 'solver': 'sag'})",0.895,0.89375,0.88,0.88125,0.8925,0.8885,0.006490377492873595,292
2.1851885318756104,0.1681213138972247,0.007256412506103515,0.0046771708484541425,0.14307204413508445,lbfgs,"OrderedDict({'C': 0.14307204413508445, 'solver': 'lbfgs'})",0.9525,0.9475,0.9475,0.9425,0.96,0.95,0.005916079783099603,18
5.515929317474365,0.19827232617277005,0.003713083267211914,0.0035481828507644155,0.11295989639172899,sag,"OrderedDict({'C': 0.11295989639172899, 'solver': 'sag'})",0.9425,0.94,0.94,0.935,0.94125,0.9397499999999999,0.002549509756796375,199
2.0289002895355224,0.12336690404349217,0.007988071441650391,0.004796310648502385,0.11489101770630925,lbfgs,"OrderedDict({'C': 0.11489101770630925, 'solver': 'lbfgs'})",0.9525,0.94375,0.945,0.94375,0.95875,0.9487500000000001,0.005968668193156673,113
2.8042932033538817,0.4667431819544249,0.016356754302978515,0.01472525492491808,0.023911503592926438,lbfgs,"OrderedDict({'C': 0.023911503592926438, 'solver': 'lbfgs'})",0.955,0.94625,0.9475,0.945,0.955,0.9497499999999999,0.004358898943540658,63
1.9434483051300049,0.42679323316519974,0.01869988441467285,0.011461596160396817,4.1442664398912725e-05,sag,"OrderedDict({'C': 4.1442664398912725e-05, 'solver': 'sag'})",0.8925,0.88875,0.8775,0.87875,0.8875,0.885,0.0058630196997792846,296
2.256232976913452,0.33817540221036124,0.018288373947143555,0.00887318911344187,0.010804161613153387,lbfgs,"OrderedDict({'C': 0.010804161613153387, 'solver': 'lbfgs'})",0.95,0.945,0.9475,0.945,0.95625,0.9487500000000001,0.004183300132670408,113
4.306114912033081,0.32276080824130005,0.002160787582397461,0.001711390881248016,0.1999774286127424,newton-cg,"OrderedDict({'C': 0.1999774286127424, 'solver': 'newton-cg'})",0.9525,0.9475,0.94375,0.94375,0.9575,0.9490000000000001,0.005326818938165645,99
4.070902585983276,0.3346931634127137,0.003936576843261719,0.0031108681640567935,0.19425409174252317,newton-cg,"OrderedDict({'C': 0.19425409174252317, 'solver': 'newton-cg'})",0.9525,0.94625,0.945,0.9425,0.9575,0.9487500000000001,0.005477225575051672,113
2.181706190109253,0.4222667047029842,0.013478994369506836,0.004141709374075027,0.010828218295893387,lbfgs,"OrderedDict({'C': 0.010828218295893387, 'solver': 'lbfgs'})",0.95,0.945,0.94875,0.945,0.95625,0.9490000000000001,0.0041382363393117445,99
4.283195304870605,0.2413927208974396,0.0021362781524658205,0.0026188681188560195,0.4584574097381994,newton-cg,"OrderedDict({'C': 0.4584574097381994, 'solver': 'newton-cg'})",0.94875,0.9475,0.94,0.94625,0.95875,0.94825,0.0060518592184551105,124
2.27147798538208,0.5193196852741564,0.01071171760559082,0.0023014620668491232,0.010827266574242598,lbfgs,"OrderedDict({'C': 0.010827266574242598, 'solver': 'lbfgs'})",0.95,0.945,0.94875,0.945,0.95625,0.9490000000000001,0.0041382363393117445,99
2.5627342224121095,0.5659077580757312,0.014319610595703126,0.0025757943737327784,0.01078293035474495,lbfgs,"OrderedDict({'C': 0.01078293035474495, 'solver': 'lbfgs'})",0.95,0.945,0.9475,0.945,0.95625,0.9487500000000001,0.004183300132670408,113
4.221545171737671,0.10380655005768154,0.003984642028808594,0.0040907583959440726,0.1260553350335468,newton-cg,"OrderedDict({'C': 0.1260553350335468, 'solver': 'newton-cg'})",0.95375,0.945,0.945,0.94625,0.9575,0.9495000000000001,0.005159941860137589,70
5.722017288208008,0.46386837369470996,0.0027822017669677734,0.002396542986728687,0.9694101405017574,sag,"OrderedDict({'C': 0.9694101405017574, 'solver': 'sag'})",0.94375,0.94125,0.94,0.93625,0.94375,0.9410000000000001,0.0027838821814149977,163
5.638485622406006,0.23770146491101887,0.0024017333984375,0.0016674051988969886,0.3911334149435681,sag,"OrderedDict({'C': 0.3911334149435681, 'solver': 'sag'})",0.9425,0.9425,0.94125,0.93625,0.9425,0.9410000000000001,0.0024238399287081565,163
7.563490295410157,0.14170864279993736,0.0011327743530273437,0.0015756870609744153,46.80883719376853,saga,"OrderedDict({'C': 46.80883719376853, 'solver': 'saga'})",0.9425,0.94,0.94125,0.9375,0.9425,0.9407500000000001,0.0018708286933869784,169
2.0250573635101317,0.22853577191090793,0.006186771392822266,0.0010066117837923764,0.028057633253178508,lbfgs,"OrderedDict({'C': 0.028057633253178508, 'solver': 'lbfgs'})",0.955,0.94625,0.94625,0.945,0.9575,0.95,0.005184110338331927,18
1.4973174571990966,0.40837541976773933,0.007166242599487305,0.0016424962550476757,0.02824458954865991,lbfgs,"OrderedDict({'C': 0.02824458954865991, 'solver': 'lbfgs'})",0.955,0.94625,0.94625,0.945,0.9575,0.95,0.005184110338331927,18
5.48987226486206,0.1536760487946522,0.0033855438232421875,0.0022333062746643837,72.95090172944977,sag,"OrderedDict({'C': 72.95090172944977, 'solver': 'sag'})",0.94375,0.94,0.94125,0.93625,0.94375,0.9410000000000001,0.0027838821814149977,163
1.8032928943634032,0.3379278185176408,0.007737255096435547,0.004964550204598537,0.0261574529129138,lbfgs,"OrderedDict({'C': 0.0261574529129138, 'solver': 'lbfgs'})",0.955,0.94625,0.94625,0.945,0.9575,0.95,0.005184110338331927,18
2.2303056716918945,0.1269533243984245,0.004578495025634765,0.0033374477629051534,0.002420700989396723,newton-cg,"OrderedDict({'C': 0.002420700989396723, 'solver': 'newton-cg'})",0.945,0.95,0.9425,0.94,0.95,0.9455,0.003999999999999995,134
1.9379148006439209,0.2783601422626832,0.007628870010375976,0.0049679000297806674,0.02559678608701842,lbfgs,"OrderedDict({'C': 0.02559678608701842, 'solver': 'lbfgs'})",0.95375,0.94625,0.9475,0.945,0.9575,0.95,0.0048088460154178435,18
2.0202307224273683,0.16256262036794197,0.00783710479736328,0.005959391755657694,0.02562509836233748,lbfgs,"OrderedDict({'C': 0.02562509836233748, 'solver': 'lbfgs'})",0.955,0.94625,0.9475,0.945,0.95625,0.95,0.004677071733467434,18
7.711057090759278,0.21748731616524422,0.0013188838958740235,0.0016901825348532296,0.000744723948400673,saga,"OrderedDict({'C': 0.000744723948400673, 'solver': 'saga'})",0.92625,0.9325,0.92,0.91375,0.92625,0.9237500000000001,0.006373774391990994,242
2.8209203243255616,0.33739562178798016,0.009813356399536132,0.006128216529994795,0.028673254059931732,lbfgs,"OrderedDict({'C': 0.028673254059931732, 'solver': 'lbfgs'})",0.955,0.94625,0.94625,0.945,0.9575,0.95,0.005184110338331927,18
2.7335330963134767,0.2875051925447728,0.010059785842895509,0.00219283955491691,0.028842813677789483,lbfgs,"OrderedDict({'C': 0.028842813677789483, 'solver': 'lbfgs'})",0.955,0.94625,0.94625,0.945,0.9575,0.95,0.005184110338331927,18
2.494314193725586,0.2699335219371389,0.011177444458007812,0.002294221934829025,0.02900920738868503,lbfgs,"OrderedDict({'C': 0.02900920738868503, 'solver': 'lbfgs'})",0.955,0.94625,0.94625,0.945,0.9575,0.95,0.005184110338331927,18
2.741477298736572,0.3109691731242283,0.00930771827697754,0.004246596218716622,0.029168593929033395,lbfgs,"OrderedDict({'C': 0.029168593929033395, 'solver': 'lbfgs'})",0.955,0.94625,0.94625,0.945,0.9575,0.95,0.005184110338331927,18
3.928622817993164,0.10222446005896085,0.003473997116088867,0.0028340073152396763,0.07395293944502042,newton-cg,"OrderedDict({'C': 0.07395293944502042, 'solver': 'newton-cg'})",0.95625,0.94625,0.945,0.94375,0.95625,0.9495000000000001,0.005567764362830052,70
3.9475947856903075,0.2159822501603218,0.0030571460723876954,0.0017759258784625295,0.9448605852094347,newton-cg,"OrderedDict({'C': 0.9448605852094347, 'solver': 'newton-cg'})",0.95,0.94125,0.94125,0.94,0.95625,0.94575,0.006354132513569427,132
2.40205602645874,0.6509652294997207,0.011290550231933594,0.005096538343774098,0.003345900893883167,lbfgs,"OrderedDict({'C': 0.003345900893883167, 'solver': 'lbfgs'})",0.95125,0.95125,0.945,0.94375,0.95375,0.9490000000000001,0.003905124837953349,99
3.449122953414917,0.27512421488044403,0.0039460182189941405,0.0022828063754849392,0.012398939892207755,newton-cg,"OrderedDict({'C': 0.012398939892207755, 'solver': 'newton-cg'})",0.95125,0.94625,0.9475,0.945,0.95625,0.9492499999999999,0.004077376607575046,86
2.5695852279663085,0.3043819798258728,0.008699703216552734,0.0011885273578047491,0.2406751306773891,lbfgs,"OrderedDict({'C': 0.2406751306773891, 'solver': 'lbfgs'})",0.95125,0.94875,0.945,0.94125,0.95875,0.9490000000000001,0.005937171043518957,99
2.405752658843994,0.1970663731503011,0.002674293518066406,0.00074166728578646,0.14994520925344967,newton-cg,"OrderedDict({'C': 0.14994520925344967, 'solver': 'newton-cg'})",0.955,0.94625,0.9475,0.94375,0.9575,0.95,0.005303300858899103,18
1.5683485507965087,0.4749539856858689,0.00543212890625,0.0017114627896692724,0.02932174387637632,lbfgs,"OrderedDict({'C': 0.02932174387637632, 'solver': 'lbfgs'})",0.955,0.94625,0.94625,0.945,0.9575,0.95,0.005184110338331927,18
1.2858474254608154,0.27244667994035954,0.007675457000732422,0.0025870803397609696,0.026919429921049034,lbfgs,"OrderedDict({'C': 0.026919429921049034, 'solver': 'lbfgs'})",0.95625,0.94625,0.94625,0.945,0.9575,0.9502499999999999,0.005442885264269324,5
7.062632703781128,0.18109324124750803,0.0034390926361083985,0.002712081669744319,3.5780887154795313,saga,"OrderedDict({'C': 3.5780887154795313, 'solver': 'saga'})",0.94125,0.94,0.94,0.935,0.94375,0.9400000000000001,0.002850438562747823,192
7.074295330047607,0.2754959847654369,0.002071666717529297,0.0029994691582865625,7.800596097522526,saga,"OrderedDict({'C': 7.800596097522526, 'solver': 'saga'})",0.945,0.94125,0.9425,0.935,0.9425,0.9412499999999999,0.0033541019662496545,154
7.08333044052124,0.359315000219949,0.0035907268524169923,0.0032463527647132967,7.723097081984301,saga,"OrderedDict({'C': 7.723097081984301, 'solver': 'saga'})",0.94125,0.94125,0.94125,0.93625,0.9425,0.9404999999999999,0.0021794494717703337,181
5.262502145767212,0.250514391823644,0.0049095630645751955,0.0032244384490143344,9.685141435307127,sag,"OrderedDict({'C': 9.685141435307127, 'solver': 'sag'})",0.94625,0.9425,0.94,0.935,0.9425,0.9412499999999999,0.003708099243547827,154
1.5261585712432861,0.22896353154280852,0.003868865966796875,0.0022380902806883704,0.03181368256334841,lbfgs,"OrderedDict({'C': 0.03181368256334841, 'solver': 'lbfgs'})",0.955,0.94625,0.94625,0.94375,0.9575,0.9497500000000001,0.005442885264269303,41
1.6736156463623046,0.2371318256647143,0.005309963226318359,0.0026215310093704626,0.03213514936980158,lbfgs,"OrderedDict({'C': 0.03213514936980158, 'solver': 'lbfgs'})",0.955,0.94625,0.94625,0.94375,0.9575,0.9497500000000001,0.005442885264269303,41
5.467320442199707,0.23838243899105935,0.0037006378173828126,0.0024555784004287673,4.692137975391903,sag,"OrderedDict({'C': 4.692137975391903, 'solver': 'sag'})",0.94875,0.9425,0.93875,0.93875,0.94375,0.9424999999999999,0.003708099243547835,138
2.281469535827637,0.2812325359617083,0.012413597106933594,0.006583984189490818,7.588785144172428e-05,lbfgs,"OrderedDict({'C': 7.588785144172428e-05, 'solver': 'lbfgs'})",0.89625,0.895,0.88,0.88125,0.8925,0.889,0.006955213871621778,290
2.3328286170959474,0.24171772766509209,0.012924528121948243,0.0024433745918954414,0.003724489059087546,lbfgs,"OrderedDict({'C': 0.003724489059087546, 'solver': 'lbfgs'})",0.95125,0.95125,0.945,0.94375,0.95375,0.9490000000000001,0.003905124837953349,99
2.75248384475708,0.26172478809488525,0.008015680313110351,0.0030419161862035977,0.035170167056466396,lbfgs,"OrderedDict({'C': 0.035170167056466396, 'solver': 'lbfgs'})",0.955,0.94625,0.94625,0.94375,0.9575,0.9497500000000001,0.005442885264269303,41
3.0110964298248293,0.19240401486979639,0.007760858535766602,0.001588187247140078,0.24283494554479376,lbfgs,"OrderedDict({'C': 0.24283494554479376, 'solver': 'lbfgs'})",0.94875,0.9475,0.94625,0.94125,0.95875,0.9485000000000001,0.005722761571129784,119
3.9819611072540284,0.09734297533976063,0.002495861053466797,0.0016226175526073323,0.06854758114120584,newton-cg,"OrderedDict({'C': 0.06854758114120584, 'solver': 'newton-cg'})",0.95625,0.945,0.945,0.94375,0.95875,0.9497500000000001,0.006393355926272236,41
2.9603434085845945,0.12536748649420443,0.008027315139770508,0.0038113191071060663,0.09305806088575928,lbfgs,"OrderedDict({'C': 0.09305806088575928, 'solver': 'lbfgs'})",0.955,0.94375,0.945,0.945,0.95875,0.9494999999999999,0.006154266812545594,75
3.839652585983276,0.15671188157669302,0.006106662750244141,0.0019014806868427093,0.012005228426284827,newton-cg,"OrderedDict({'C': 0.012005228426284827, 'solver': 'newton-cg'})",0.95125,0.94625,0.9475,0.94375,0.95625,0.9490000000000001,0.004358898943540693,99
2.5055659294128416,0.4609781711237388,0.011744546890258788,0.003496196465644746,0.0036880895921886027,lbfgs,"OrderedDict({'C': 0.0036880895921886027, 'solver': 'lbfgs'})",0.95125,0.95125,0.945,0.94375,0.95375,0.9490000000000001,0.003905124837953349,99
1.9094281673431397,0.38696731819748414,0.011406517028808594,0.004730565241500581,0.00011021339873027588,lbfgs,"OrderedDict({'C': 0.00011021339873027588, 'solver': 'lbfgs'})",0.9,0.90125,0.8875,0.88375,0.89625,0.89375,0.006937218462755804,286
3.8570912361145018,0.0988665239726512,0.0032561779022216796,0.002277669289463689,0.035467373327898004,newton-cg,"OrderedDict({'C': 0.035467373327898004, 'solver': 'newton-cg'})",0.955,0.94625,0.945,0.94375,0.9575,0.9495000000000001,0.005623610939601002,70
